student_id,age,gender,state,family_income,high_school_gpa,sat_score,act_score,attendance_rate,ap_courses,extracurricular_count,volunteer_hours,leadership_positions,coding_projects,social_media_hours,online_certifications,essay_score,recommendation_score,interview_score,admission_status
911898,21,Male,California,167900,2.56,1133,27,94.2,6,3,15,1,1,6.9,1,73.0,78.2,74.6,1
536149,21,Female,California,46704,3.53,946,18,87.5,2,3,81,0,1,6.1,0,47.1,73.1,61.8,1
194987,17,Female,North Carolina,204797,3.11,649,21,93.4,2,2,68,2,2,3.1,2,85.6,82.5,63.1,1
789072,18,Male,Florida,85576,2.78,1263,22,84.4,2,4,167,2,1,3.9,2,68.2,62.0,43.2,1
627070,18,Female,Washington,151981,3.71,872,17,90.0,4,5,75,1,3,5.8,1,82.8,85.7,40.3,1
493653,20,Male,Ohio,109361,3.12,886,18,91.4,4,5,128,2,2,5.8,2,73.9,87.8,57.1,1
594813,19,Male,Ohio,106651,3.16,840,34,77.6,5,1,29,2,2,4.9,0,84.8,85.7,67.6,1
726262,20,Male,Ohio,89654,3.29,994,21,87.5,3,6,205,1,3,4.4,2,91.8,59.7,76.6,1
142422,19,Male,Virginia,72048,3.78,671,14,94.7,3,2,133,1,1,7.7,2,80.0,72.4,71.0,1
179457,16,Male,Illinois,98157,3.42,1064,28,99.4,2,4,154,1,1,6.6,1,65.9,74.2,58.3,1
678820,22,Male,Texas,153053,3.14,1125,23,85.4,1,5,156,2,0,3.2,4,83.2,86.8,61.2,1
170666,18,Female,Texas,210315,3.39,1025,20,90.9,4,3,88,4,2,7.2,1,91.9,61.7,78.1,1
406839,21,Female,North Carolina,41529,3.46,936,27,88.2,4,4,74,0,3,1.6,2,85.8,81.5,70.1,1
210091,20,Female,Georgia,57301,2.84,1220,25,87.0,1,8,38,3,2,2.0,2,72.8,64.5,98.8,1
827697,18,Male,Ohio,57815,3.4,1511,28,99.9,4,5,40,2,1,4.3,0,67.9,71.6,85.9,1
779446,20,Male,Georgia,61061,3.62,773,28,94.8,1,5,173,1,4,7.9,3,74.0,57.0,91.7,1
490546,17,Male,Texas,44304,3.06,1116,18,93.2,9,3,211,0,1,3.3,1,55.8,80.5,74.7,1
683056,22,Male,Texas,55030,3.14,1075,21,88.1,2,10,76,1,2,2.1,2,70.6,86.3,93.8,1
721501,21,Male,Texas,43452,3.75,1340,19,86.6,1,0,239,3,0,4.1,4,87.3,66.2,77.4,1
196945,19,Female,New York,83382,2.29,1339,19,86.9,5,5,207,1,1,3.8,5,81.2,85.7,76.6,1
221616,22,Female,New York,35234,3.5,1035,23,91.2,5,3,157,0,0,6.8,3,67.8,70.0,82.3,1
497712,22,Male,California,50038,3.66,1063,27,86.5,3,5,108,0,2,2.7,2,85.0,96.7,35.9,1
650249,22,Male,Georgia,108716,3.41,1010,17,96.1,4,5,112,2,1,5.6,2,96.5,80.3,78.5,1
748335,20,Male,Ohio,150195,2.51,400,32,91.6,4,9,116,0,2,4.9,4,70.1,78.4,84.4,0
987157,17,Male,Florida,59419,2.61,1600,27,90.7,4,4,75,3,4,4.7,4,81.2,69.4,55.5,1
512355,20,Female,California,121755,3.96,1014,22,82.7,5,5,86,2,3,4.5,1,70.7,92.5,49.2,1
573987,20,Female,Ohio,103661,3.81,1576,29,91.1,4,3,32,0,1,1.6,1,85.5,71.4,76.1,1
477060,21,Female,Washington,16109,2.95,1093,30,91.4,4,3,188,1,2,2.9,2,62.3,78.4,56.3,1
171489,22,Female,Georgia,49809,3.24,727,13,97.6,2,5,49,1,1,2.9,0,73.5,87.3,74.3,1
552241,18,Male,New York,72791,3.2,569,23,91.5,2,6,87,0,5,2.1,2,48.7,84.9,88.3,1
20553,18,Female,Ohio,123781,3.54,1256,28,95.0,2,3,60,1,1,2.9,2,66.6,80.4,94.1,1
78302,18,Female,Florida,35942,3.55,1002,26,89.5,0,5,20,1,3,5.7,1,57.4,76.2,82.4,1
319115,17,Female,Texas,68249,3.29,956,25,93.1,4,2,43,0,1,7.5,4,88.7,72.9,79.2,1
105645,22,Other,North Carolina,59947,3.45,614,14,89.7,1,7,200,1,2,4.0,2,86.3,68.9,100.0,1
562403,16,Male,Florida,27105,2.68,1322,25,93.9,3,6,149,2,2,1.2,2,84.1,84.0,80.8,1
334569,21,Female,Illinois,82828,2.33,1114,23,97.3,6,5,85,2,1,5.1,3,58.8,61.6,76.9,1
132503,16,Female,North Carolina,41003,2.94,908,25,98.7,0,2,118,3,5,4.1,0,88.5,82.9,56.7,1
815976,17,Female,Florida,56681,2.75,1271,31,96.8,1,3,155,0,2,3.3,5,52.9,66.9,87.1,1
226874,18,Female,North Carolina,68130,3.21,1130,26,93.9,1,6,84,1,1,4.6,2,69.9,82.1,100.0,1
674723,22,Female,California,64789,1.99,1402,21,87.6,2,1,98,3,4,5.3,1,93.7,63.3,61.1,0
318989,17,Male,Georgia,101962,3.4,1127,16,94.3,1,1,179,0,1,4.7,2,86.0,93.8,82.4,1
841183,18,Male,Georgia,67910,2.98,953,24,84.1,5,4,45,1,1,4.4,1,83.0,93.2,67.3,1
408020,22,Male,Virginia,30084,2.85,1072,28,85.9,5,7,100,0,3,5.1,1,65.2,83.6,64.7,0
158738,19,Female,Florida,64945,3.28,1071,27,91.1,5,1,79,1,2,4.5,3,67.8,83.5,85.7,1
462661,18,Female,Virginia,44827,2.98,1142,23,95.7,5,4,188,1,3,6.6,2,75.3,68.6,65.6,1
725497,17,Male,Georgia,75031,3.54,1247,22,88.1,4,2,149,0,2,6.0,4,55.1,74.7,37.6,1
90436,20,Male,New York,114133,2.23,528,23,98.2,2,3,255,1,1,6.9,0,71.2,71.2,37.6,0
215888,16,Male,North Carolina,23560,3.12,841,20,93.4,4,5,135,3,0,6.5,3,62.0,89.7,45.0,1
991176,21,Female,Florida,40155,3.22,876,25,95.8,4,3,103,1,2,3.7,2,77.3,81.8,70.7,1
570181,20,Female,California,30171,2.89,1198,26,94.2,4,2,112,3,2,5.3,1,84.7,93.5,84.0,1
883169,22,Female,Illinois,61338,4.0,904,17,90.0,1,3,52,3,4,3.8,3,52.2,57.4,67.3,1
756417,22,Female,Texas,97081,3.37,876,19,89.7,6,3,48,1,0,4.1,1,76.4,77.9,84.1,1
724888,20,Male,North Carolina,70873,3.24,732,16,95.0,3,3,141,1,2,4.6,1,75.3,95.9,73.1,1
321760,22,Female,California,69650,3.04,1399,36,96.3,4,3,105,2,0,3.8,6,55.5,75.9,66.7,1
915635,17,Male,Ohio,81522,3.56,1082,26,89.6,4,7,115,0,1,5.1,2,64.7,82.7,71.7,1
362620,20,Male,Illinois,45124,3.35,796,27,96.3,2,0,97,0,2,6.0,2,94.5,74.8,68.5,0
70123,17,Female,Illinois,172940,3.2,1020,14,90.6,3,2,130,2,2,5.2,2,61.1,87.5,65.8,0
42360,18,Male,Georgia,31019,2.47,967,22,91.8,5,6,28,0,4,6.6,2,81.5,90.4,78.9,1
129905,21,Male,Ohio,23228,3.17,1225,22,86.6,3,2,79,0,2,3.3,1,79.5,76.4,72.6,1
382839,20,Female,Washington,58457,3.6,1315,16,77.5,3,0,177,4,2,5.1,2,66.4,79.9,85.4,1
281137,19,Female,Georgia,164206,2.5,1370,30,95.9,2,5,40,0,5,6.8,0,72.9,74.0,62.5,1
407760,18,Female,Illinois,170374,4.0,735,36,96.7,1,1,121,0,2,6.3,3,59.8,95.1,93.4,1
714808,21,Male,Florida,89839,3.13,803,19,95.4,4,2,28,1,1,6.5,1,67.1,93.3,63.5,0
947755,18,Male,Virginia,45332,2.28,1333,20,100.0,6,4,53,2,0,6.2,2,88.6,80.4,47.4,0
291140,22,Male,Virginia,44336,2.74,827,19,89.8,3,4,129,1,2,2.8,3,69.1,82.0,84.5,0
432825,16,Male,Texas,57770,3.99,1165,32,90.2,4,1,50,1,3,5.6,3,73.6,83.9,87.3,1
910195,19,Female,Washington,51663,3.22,1162,22,90.8,2,5,111,0,6,5.6,3,64.9,86.9,75.4,1
675045,17,Male,Texas,25432,2.39,1066,31,83.0,2,9,30,2,0,4.1,2,94.9,80.9,68.1,1
977553,18,Female,California,47179,3.03,779,26,100.0,3,2,92,0,5,3.5,1,84.5,80.2,64.1,0
766979,19,Female,Virginia,62103,3.51,937,19,98.5,5,4,145,2,0,3.3,4,64.2,85.0,100.0,1
921687,16,Female,Texas,50716,3.33,1041,22,83.4,3,5,90,1,1,5.0,1,77.2,68.1,49.1,1
93610,22,Male,Florida,14891,3.75,1202,17,94.5,1,0,123,1,0,3.1,5,66.0,82.8,73.8,1
900497,16,Female,Georgia,37235,3.37,803,15,89.7,5,6,48,2,1,2.9,3,55.8,91.6,89.1,1
142593,22,Other,Ohio,68926,3.85,781,22,81.4,4,2,104,1,1,1.0,2,66.4,75.1,83.4,1
298646,16,Female,California,42902,3.68,1200,31,88.9,1,7,102,2,0,6.2,1,85.8,91.7,60.5,1
429944,19,Male,Washington,46589,3.06,1198,18,86.3,2,3,65,1,3,6.4,1,85.0,70.9,67.2,1
745905,16,Female,Ohio,30889,3.35,1023,25,91.7,3,1,154,2,3,2.5,1,77.9,66.7,100.0,1
32738,18,Male,Washington,109157,3.1,1051,30,100.0,1,4,56,2,1,6.1,4,82.6,80.4,72.9,1
586477,22,Male,Ohio,89459,2.47,1053,21,89.0,2,6,53,1,1,6.5,2,61.9,81.5,74.4,1
743438,19,Female,Texas,69422,3.72,788,16,87.0,1,4,86,1,1,5.1,3,70.7,95.8,61.4,1
874564,20,Male,North Carolina,47117,3.47,1270,27,100.0,3,6,95,1,4,5.2,1,61.7,76.5,67.5,1
740868,20,Male,Texas,122697,2.61,1122,22,90.3,1,7,88,2,2,4.2,1,96.7,100.0,46.9,0
748812,20,Female,Florida,42346,2.86,1140,27,81.0,2,1,171,3,1,3.2,2,55.8,79.0,36.7,1
230249,18,Male,Ohio,51898,3.6,1077,16,87.1,2,4,134,1,5,4.0,2,65.0,72.5,76.5,1
39636,22,Male,Illinois,37465,2.99,1061,22,87.1,5,5,72,1,1,6.6,1,55.1,76.1,66.1,1
851130,16,Other,Georgia,46468,2.75,1373,30,98.0,1,6,123,0,0,3.0,3,75.2,76.2,67.1,1
457059,22,Male,New York,9086,4.0,1233,28,94.8,3,6,107,0,1,3.5,0,66.1,76.5,52.6,1
602673,19,Female,Illinois,21793,3.23,1480,23,82.0,1,2,55,0,3,5.8,1,81.3,90.5,59.9,1
821725,18,Male,Georgia,15844,3.53,1189,28,100.0,5,1,43,0,5,1.8,3,83.9,73.7,63.6,1
455799,18,Male,Florida,60828,3.27,1545,20,88.0,3,5,102,2,1,3.3,0,76.8,95.3,48.2,1
447869,18,Male,Washington,92719,2.67,725,19,94.4,1,4,18,1,5,4.6,3,70.7,64.7,78.0,1
136885,16,Male,Ohio,95675,2.85,1079,30,98.5,1,2,193,2,1,5.6,4,90.9,65.7,76.1,1
977183,21,Female,New York,197521,2.96,997,27,99.6,1,5,60,0,1,4.5,2,64.1,83.0,60.1,1
618093,17,Male,Ohio,103239,3.01,1600,19,100.0,3,4,65,1,2,2.1,1,69.4,82.6,66.6,1
477416,21,Female,Florida,44282,2.33,1223,25,94.5,4,2,102,3,2,4.3,0,62.2,73.5,79.5,1
968348,16,Male,New York,98769,3.5,1600,17,95.6,4,8,155,1,0,4.8,1,88.2,91.3,75.5,1
222679,22,Male,Florida,97505,3.88,1237,26,92.3,4,0,42,1,1,3.4,2,78.8,84.9,88.3,1
603160,16,Male,Virginia,39332,3.01,1087,27,86.7,4,4,254,1,2,4.0,2,57.6,57.5,67.8,1
172438,19,Female,Ohio,132424,3.72,692,30,92.2,2,4,89,0,3,1.4,3,75.6,93.0,65.1,0
78690,19,Female,New York,104086,3.15,784,17,96.8,4,9,77,3,2,9.0,2,86.4,84.9,95.8,1
668234,20,Female,Florida,44821,3.53,957,19,90.8,3,5,47,0,1,4.5,3,82.1,100.0,76.9,1
706291,16,Male,California,83285,3.19,1067,19,85.6,9,3,52,4,2,2.8,0,63.2,74.7,61.8,1
948192,19,Female,New York,216855,3.74,1198,23,83.4,6,5,61,2,4,4.6,3,81.0,87.6,59.5,1
729803,22,Male,Ohio,253879,3.13,1309,23,90.7,3,6,68,3,1,5.9,0,74.3,71.3,49.4,1
716246,21,Male,California,63046,3.47,894,28,84.0,5,8,260,0,6,6.0,1,54.8,83.9,60.0,1
858506,16,Male,Georgia,126840,3.94,955,26,88.6,1,5,116,0,1,7.6,2,72.1,86.9,64.2,1
844280,16,Female,Florida,33287,3.15,1261,33,85.8,2,2,74,0,1,3.3,1,95.0,85.2,79.6,1
289998,20,Male,Texas,28422,3.62,1204,19,94.6,2,1,145,1,4,7.4,2,59.7,83.8,85.5,1
662744,20,Male,Virginia,113926,2.99,1139,29,96.2,4,1,119,0,3,3.6,4,68.3,77.6,52.7,1
550263,22,Male,Washington,77374,3.45,1258,19,88.3,4,2,116,1,1,2.5,2,68.7,74.3,65.4,1
697851,18,Female,North Carolina,75938,3.16,743,24,90.1,2,7,30,1,4,5.0,4,82.9,89.3,70.8,1
285716,22,Male,Georgia,129726,2.72,1082,23,85.6,4,3,160,1,3,3.8,1,71.6,91.8,81.9,1
661784,17,Male,North Carolina,73452,2.17,1176,34,85.3,5,2,164,1,0,3.9,2,92.2,61.9,73.1,1
144157,21,Male,Georgia,98343,2.6,1357,34,93.2,4,5,113,1,2,6.3,2,86.1,70.6,70.7,1
531207,16,Male,Florida,120775,2.66,1172,18,92.7,3,2,93,1,3,4.1,1,77.5,82.8,72.8,1
949902,20,Female,Georgia,48148,3.12,911,23,100.0,0,3,14,4,0,2.0,1,60.3,72.3,75.9,1
594119,22,Male,California,142296,3.09,1038,30,90.6,0,3,131,1,4,5.1,4,49.8,100.0,54.2,0
80239,20,Male,Texas,51707,3.64,974,21,90.4,9,3,166,1,2,5.4,4,65.6,73.1,74.0,1
986956,18,Female,Florida,15528,3.42,900,29,96.6,3,2,139,1,3,3.7,3,82.9,74.5,86.1,1
762149,20,Female,Illinois,64874,3.76,835,24,88.3,6,11,68,2,3,0.4,1,76.4,79.9,62.1,1
591114,17,Female,Virginia,22474,3.47,976,19,87.7,5,4,98,1,2,7.3,4,83.6,93.3,59.3,1
251176,19,Male,Florida,183582,3.17,967,22,82.5,4,5,99,1,1,4.1,3,61.2,84.2,68.2,1
503298,18,Female,New York,87106,2.43,1170,16,98.2,5,2,113,2,3,5.3,3,83.9,62.0,67.9,1
959262,20,Female,Illinois,47037,3.72,764,25,98.6,5,5,83,2,2,5.4,1,69.2,79.4,60.6,1
751214,21,Female,New York,52291,2.96,908,29,98.2,2,7,55,0,2,3.5,2,64.6,65.1,66.5,1
647808,16,Male,Georgia,40065,3.38,1405,31,100.0,4,3,72,1,2,3.2,2,82.4,74.3,80.9,1
502827,20,Female,Ohio,59551,3.13,913,19,88.4,2,2,92,0,3,5.1,2,54.3,73.3,62.7,0
332027,22,Male,Illinois,43406,3.31,1272,12,91.2,3,6,187,2,1,5.2,2,70.9,77.8,88.9,1
91205,20,Male,Florida,98821,3.32,1060,22,83.8,1,5,44,3,4,3.0,5,74.0,69.2,71.4,1
431416,20,Male,Washington,34855,3.74,993,24,85.5,2,4,86,0,0,4.6,1,81.0,77.0,63.7,1
255454,22,Female,Texas,52324,4.0,641,23,84.9,1,1,223,1,2,5.7,2,90.9,81.3,62.9,1
533229,19,Male,Florida,57071,3.6,1129,26,92.5,2,7,95,3,1,4.6,1,76.5,83.7,61.3,1
846098,22,Female,Texas,258144,3.63,938,20,86.9,3,3,100,0,1,3.8,2,82.9,71.0,75.7,1
529881,19,Male,Washington,63121,2.92,1031,27,98.8,5,5,52,4,4,2.5,2,72.2,85.5,64.8,1
237148,17,Female,Texas,76271,2.47,1137,24,89.7,6,6,161,1,2,4.4,4,88.0,85.4,70.4,1
104136,18,Female,Ohio,47890,2.24,1383,17,100.0,7,7,67,1,5,1.6,1,51.1,81.6,69.2,0
55224,22,Female,Georgia,164861,2.85,1009,20,92.5,7,4,124,1,5,1.3,4,61.6,74.6,80.9,1
982595,22,Male,New York,44143,3.49,1385,17,100.0,0,2,35,1,1,6.7,1,80.7,73.4,56.0,1
653902,16,Female,Florida,113162,3.1,1600,31,86.6,0,6,64,0,1,4.5,1,68.6,84.0,60.3,1
151901,20,Female,North Carolina,90837,3.1,875,28,93.3,1,7,129,2,1,2.9,0,87.4,78.1,56.8,1
874801,17,Male,California,158434,3.19,796,25,84.0,8,4,110,2,3,2.6,3,86.4,58.4,74.8,1
499946,19,Female,North Carolina,25962,3.41,1034,30,99.1,5,5,70,0,4,4.6,3,74.7,80.0,84.3,1
126241,22,Male,Florida,74105,3.11,1114,20,87.2,3,7,73,2,0,2.9,4,96.3,69.6,79.9,1
707890,19,Female,North Carolina,57407,3.22,994,29,91.4,4,1,167,0,0,6.7,0,76.7,73.8,67.5,1
41217,16,Male,Florida,47410,3.26,921,33,93.2,3,3,132,3,1,4.6,4,72.4,73.1,71.7,1
188189,20,Female,Texas,60558,3.79,1013,15,86.6,0,7,101,0,1,2.7,1,66.6,75.7,67.9,1
446508,19,Male,California,89455,2.92,963,22,92.3,0,12,27,2,4,5.1,3,66.0,77.3,54.7,1
670933,18,Female,Georgia,136409,3.88,1071,15,93.8,4,3,84,1,1,5.7,3,88.2,83.4,88.4,1
935915,19,Male,Georgia,169254,3.37,887,22,97.7,4,3,89,1,2,3.6,0,59.7,73.2,65.4,1
957609,16,Female,Washington,47159,3.6,952,18,91.4,2,3,49,2,1,4.3,1,76.9,70.7,84.5,1
569990,18,Male,Ohio,34057,2.49,1113,23,91.8,6,4,96,2,2,4.2,4,86.2,90.9,59.2,1
389177,17,Female,Florida,63680,2.58,1400,26,93.1,3,5,61,1,2,3.3,3,87.3,62.7,78.8,1
945605,16,Male,Illinois,46667,2.9,1239,28,97.9,5,4,137,1,2,3.9,0,81.8,61.8,83.2,1
919287,20,Female,Washington,75884,3.36,1003,31,95.1,1,9,114,1,2,5.3,2,95.1,91.6,62.3,1
134651,16,Female,Illinois,43068,3.18,1142,22,99.0,2,5,119,0,1,2.9,0,67.9,92.9,68.3,1
942620,16,Male,North Carolina,32264,2.79,762,27,91.9,3,2,161,1,6,2.2,3,74.4,77.5,60.6,1
108480,20,Female,Texas,53506,2.87,1009,29,100.0,1,3,60,2,0,5.2,0,83.8,95.8,74.5,0
659253,21,Female,Washington,59372,3.69,944,25,96.7,5,2,32,1,0,5.7,0,72.2,91.3,76.6,1
451663,22,Female,New York,165939,2.52,1097,27,89.9,6,2,125,0,2,7.1,3,56.9,80.2,100.0,1
709840,18,Male,California,18399,3.06,1237,24,95.4,3,3,118,1,2,2.6,1,80.4,72.5,75.1,1
573183,17,Other,Ohio,121969,3.21,1099,20,92.9,1,5,15,2,2,2.5,3,93.8,68.7,91.2,1
556316,16,Male,Virginia,48237,2.75,874,25,100.0,4,6,66,0,0,2.2,3,58.3,71.1,79.0,1
898491,16,Male,Florida,97006,2.97,1137,31,95.7,1,4,54,2,2,6.0,2,91.9,65.6,65.6,1
339716,18,Male,California,57263,2.41,1153,12,85.4,1,5,127,0,5,5.5,5,95.9,86.3,95.0,1
986294,16,Male,California,152443,3.06,689,21,83.9,5,3,135,1,4,4.8,2,77.6,73.1,56.8,1
913214,19,Male,New York,30399,2.9,1210,24,94.9,4,2,134,2,2,4.3,3,60.2,88.7,70.1,1
566561,19,Female,Florida,72404,3.34,1251,23,93.4,2,4,67,3,2,8.1,2,79.2,86.6,94.2,1
723630,21,Male,Ohio,86855,3.62,1279,24,90.0,3,6,79,0,7,3.8,1,75.3,81.9,90.2,1
691720,17,Female,Florida,20636,3.0,489,22,88.3,0,6,292,1,0,4.6,1,69.1,60.3,59.9,0
980062,20,Female,New York,53068,2.39,1169,36,95.0,2,3,90,4,5,5.0,3,72.4,74.3,83.0,1
435101,21,Other,Virginia,44346,2.62,1121,31,100.0,2,5,84,0,1,5.2,2,77.7,81.1,73.9,1
181530,22,Female,Illinois,34818,3.74,1428,24,92.9,5,1,56,1,0,3.2,0,57.1,72.2,48.7,1
418427,20,Female,California,83562,3.1,1053,26,94.9,3,4,41,2,4,1.8,1,72.8,60.8,49.1,1
333480,21,Female,North Carolina,50698,2.83,961,25,86.9,4,3,33,2,2,4.2,3,57.0,76.8,95.7,1
700443,20,Male,Virginia,34436,2.57,1191,23,82.4,3,2,124,2,2,7.8,3,75.7,85.7,68.8,1
995030,18,Male,Washington,124025,3.06,647,23,95.6,2,2,174,2,1,7.7,0,64.8,65.2,70.6,1
774103,21,Male,California,57839,3.63,721,28,100.0,6,3,56,1,2,4.3,1,84.9,82.5,66.1,0
464845,19,Male,Virginia,81975,4.0,1222,29,100.0,2,2,31,1,3,5.0,0,80.3,81.9,68.2,1
459764,20,Female,North Carolina,179522,2.52,807,30,99.0,5,2,46,0,1,4.3,5,86.1,67.7,65.6,0
413375,20,Male,Florida,39743,2.58,1240,18,88.1,6,5,186,0,0,5.1,5,100.0,78.6,77.5,1
485435,20,Male,Ohio,90526,3.59,1086,20,99.4,5,4,90,0,2,7.0,3,86.3,86.3,65.5,1
281451,16,Female,Washington,82602,3.13,1147,21,84.4,2,5,42,3,2,7.4,1,77.3,69.0,78.5,1
196155,18,Male,Illinois,26363,3.6,759,19,84.7,2,3,154,2,1,2.8,3,75.3,82.5,54.9,1
258770,18,Female,California,35755,3.42,1052,30,75.0,4,3,104,1,1,3.7,1,75.0,62.9,98.4,1
236543,21,Female,North Carolina,72169,3.22,1395,18,93.2,3,3,92,0,4,3.9,0,89.6,61.5,74.6,1
927317,20,Male,California,76224,3.18,968,17,95.8,3,1,105,0,4,6.9,2,69.3,76.6,87.2,1
918152,16,Female,Virginia,67734,2.92,1318,15,92.2,3,2,169,1,2,3.5,4,78.0,86.6,86.4,1
841378,17,Male,Texas,79154,3.57,725,27,96.8,2,5,106,0,2,4.6,1,70.1,71.2,53.9,1
561199,22,Male,Washington,80832,2.93,729,23,89.6,7,4,104,0,0,5.9,1,88.5,85.5,53.5,0
862632,16,Female,Texas,43862,3.23,822,33,92.6,3,5,70,0,0,2.0,2,89.7,86.1,77.2,1
49231,16,Female,Texas,103053,3.02,1112,24,84.7,5,4,133,0,1,3.6,2,96.0,94.3,77.2,1
453985,19,Male,California,90303,3.65,1008,19,100.0,3,3,72,2,2,6.4,1,86.9,68.9,43.9,1
96985,21,Male,Illinois,25969,2.81,693,27,91.7,3,3,166,0,1,5.7,2,92.5,78.1,69.0,1
503017,21,Female,California,91392,3.01,1356,30,96.7,4,7,213,3,2,6.2,1,64.0,95.1,76.2,1
86827,20,Male,Illinois,38812,2.51,1032,16,84.0,2,0,163,2,2,3.8,0,68.9,69.8,92.7,1
87487,21,Male,New York,315657,3.9,851,26,86.4,5,4,155,1,1,3.1,1,61.2,69.8,61.4,1
71718,17,Female,Ohio,158035,3.14,1056,26,95.2,1,3,110,0,1,0.0,3,81.7,65.4,86.3,1
871472,16,Male,Texas,15304,3.32,1149,21,87.8,7,3,71,1,2,5.0,3,77.6,69.3,83.8,1
14131,16,Male,North Carolina,18431,3.52,1454,21,91.4,3,2,135,1,3,5.9,3,77.9,79.1,80.0,1
397771,18,Female,Florida,28911,2.8,1342,36,81.8,3,0,122,0,3,4.2,3,90.1,75.9,71.7,1
982403,16,Female,Ohio,64045,3.18,1600,20,88.0,4,3,96,1,3,7.3,1,82.7,70.0,83.2,1
328951,20,Male,Texas,38064,2.76,1201,28,85.7,3,4,110,1,1,6.3,1,72.9,83.8,79.0,1
873040,20,Male,Ohio,72117,3.03,1028,27,100.0,5,4,69,2,0,5.0,4,51.6,71.4,83.5,1
916303,18,Female,Georgia,85099,2.24,1401,25,91.2,2,3,126,1,1,5.0,2,69.3,71.7,60.0,1
997583,17,Female,North Carolina,42275,2.76,1375,13,95.4,5,4,71,0,2,3.9,1,55.0,91.5,92.3,1
809013,22,Female,Florida,75958,3.48,1063,21,91.7,1,3,64,0,3,6.0,4,88.2,77.9,62.8,1
980955,22,Female,Ohio,22320,4.0,1199,22,88.4,3,2,41,1,1,4.6,2,63.9,84.2,73.2,1
749672,18,Other,New York,176048,3.03,1496,27,94.4,3,6,61,2,4,5.7,0,100.0,90.4,83.4,1
122189,22,Male,North Carolina,115425,3.42,703,26,100.0,5,4,127,1,1,5.9,2,69.6,81.6,100.0,1
897730,21,Male,Texas,46309,2.42,1235,24,93.1,2,2,202,1,2,3.2,5,91.5,85.3,100.0,1
91184,16,Male,Ohio,114781,2.48,780,27,88.1,2,2,138,3,5,2.4,1,74.2,69.6,74.0,1
83056,17,Female,Virginia,32099,3.87,1030,29,93.5,1,4,94,2,5,3.1,0,65.0,63.6,56.9,1
340457,16,Male,Texas,162402,3.6,841,23,92.4,1,4,78,3,0,6.0,1,96.6,90.2,100.0,1
862746,18,Female,Texas,76484,3.16,1353,17,84.4,4,4,174,1,0,6.0,3,53.8,67.6,55.2,1
788721,20,Other,North Carolina,32788,3.18,1132,19,94.1,5,4,124,0,2,5.0,4,63.9,100.0,71.4,1
985272,16,Male,California,63536,3.45,746,8,92.0,4,4,92,1,3,2.8,1,52.8,85.4,69.0,1
586266,18,Male,New York,111068,3.17,1366,25,92.0,3,5,30,2,1,4.2,2,67.3,69.3,74.7,1
36911,19,Male,North Carolina,183514,3.84,979,21,94.1,1,4,109,1,3,4.9,6,68.7,77.9,77.5,1
773263,19,Female,New York,73344,2.97,666,22,95.0,3,5,97,1,0,5.0,2,81.9,69.4,75.3,0
442315,19,Male,Texas,42924,3.66,1286,31,93.2,4,3,68,3,2,3.7,4,74.2,86.4,54.8,1
774869,21,Other,Georgia,238432,3.69,1290,26,94.2,2,3,74,0,1,3.2,2,97.6,67.8,31.9,1
359018,17,Female,Florida,39696,3.04,924,31,95.0,1,4,105,3,4,4.0,3,59.3,77.9,100.0,1
208740,18,Female,New York,48419,3.37,1197,17,91.5,3,2,135,2,1,5.8,2,45.8,88.0,84.5,1
913238,22,Male,North Carolina,32576,2.89,876,33,84.9,2,4,141,1,2,2.4,3,85.7,69.2,48.9,0
671876,18,Female,Illinois,74735,2.31,1415,30,96.1,5,4,80,0,3,3.0,2,88.5,71.2,75.2,1
206593,22,Male,New York,50164,3.34,1069,28,92.7,1,4,137,0,1,3.4,3,80.8,67.5,58.7,1
778492,17,Female,Illinois,13121,3.5,1373,30,90.8,2,4,101,2,2,6.7,3,78.1,66.9,61.4,1
531671,16,Male,Florida,136621,2.93,1049,19,86.1,4,3,168,0,1,5.3,5,91.9,82.8,75.0,1
627213,22,Male,Ohio,29390,3.33,1187,21,96.8,5,8,52,2,2,3.6,4,75.1,73.6,85.7,1
683617,17,Female,Florida,73609,3.13,1163,30,100.0,3,4,174,0,1,4.6,2,70.2,79.2,89.3,1
764987,17,Female,Georgia,105569,3.62,1401,25,97.9,3,7,218,3,3,6.0,2,74.9,58.5,79.0,1
61600,16,Male,Texas,78264,3.39,1523,24,100.0,4,3,93,3,1,5.4,0,76.8,94.0,64.0,1
392850,22,Male,Washington,34977,3.75,1323,22,97.2,3,6,49,2,4,6.5,6,54.4,99.4,74.5,1
795721,16,Male,New York,200519,3.23,1103,31,100.0,5,3,128,0,0,6.5,2,73.4,75.6,77.6,1
808386,19,Male,Ohio,28342,3.88,1025,24,93.7,3,3,23,2,1,2.9,5,86.5,90.5,42.5,1
762755,22,Female,New York,24360,3.16,913,20,96.0,1,2,105,2,2,6.1,7,77.1,85.8,68.2,1
129498,16,Male,Illinois,87117,3.24,1134,16,89.7,3,6,128,2,3,7.4,0,73.3,89.5,46.4,1
628456,19,Other,Florida,107882,2.23,490,25,86.8,5,2,256,3,1,4.3,4,71.4,71.3,73.4,0
280599,20,Female,New York,69091,2.58,874,24,99.6,3,3,76,0,5,7.3,2,80.6,78.0,92.6,1
